max_depth,n_trees,n_leaves,early_stopping,col_sample,l,a,p,r,f
4,3000,100,20,1,0.408467467379,0.830860534125,0.793294697754,0.940379231357,0.860596067135
5,500,25,5,0.5,0.483303767882,0.796912533559,0.750903249019,0.949032832782,0.838419602492
5,500,25,5,0.75,0.486852084032,0.790094672884,0.743973530511,0.948269279715,0.833781800139
5,500,25,5,1,0.484640134058,0.791860958033,0.747314455184,0.94445151438,0.834393134005
5,500,25,10,0.5,0.48568671971,0.792390843578,0.747281888943,0.945978620514,0.834970442315
5,500,25,10,0.75,0.487261221157,0.790589232726,0.746777518499,0.942351743446,0.833240526922
5,500,25,10,1,0.484990186052,0.793521266073,0.747935528555,0.947378467804,0.835923757022
5,500,25,20,0.5,0.484216905492,0.794369082945,0.748721814113,0.947696614915,0.836529344162
5,500,25,20,0.75,0.489309240062,0.788540341953,0.743254751524,0.94585136167,0.832397570448
5,500,25,20,1,0.486519159809,0.790730535538,0.74661436527,0.943242555358,0.833460558929
5,500,50,5,0.5,0.487240467467,0.79051858132,0.747211586393,0.941142784424,0.833027390582
5,500,50,5,0.75,0.486336445065,0.791860958033,0.748108445812,0.942415372868,0.834092924695
5,500,50,5,1,0.48443427559,0.792779426311,0.747772481267,0.945787732247,0.835200297921
5,500,50,10,0.5,0.489027161863,0.789741415854,0.74498301143,0.944642402647,0.83301524834
5,500,50,10,0.75,0.483578855961,0.793379963261,0.748490265027,0.945660473403,0.835586521399
5,500,50,10,1,0.488565095102,0.787939805002,0.742969719193,0.944960549758,0.831874593145
5,500,50,20,0.5,0.485380723638,0.792108237954,0.746764833076,0.946551285314,0.83486286889
5,500,50,20,0.75,0.488330018087,0.788399039141,0.743762901574,0.944196996691,0.832068675202
5,500,50,20,1,0.484003657875,0.793097357637,0.751216443404,0.938088572156,0.834283295329
5,500,100,5,0.5,0.489560521688,0.787763176487,0.741632420918,0.947951132604,0.832188258469
5,500,100,5,0.75,0.485882246627,0.791013141162,0.748129816309,0.940061084245,0.833181100929
5,500,100,5,1,0.484317287581,0.794369082945,0.751676899551,0.940315601934,0.835449281587
5,500,100,10,0.5,0.486227509204,0.793097357637,0.747468223605,0.947442097226,0.835653727582
5,500,100,10,0.75,0.488798501539,0.788469690547,0.74437232026,0.94273351998,0.831891661079
5,500,100,10,1,0.484329453851,0.793238660449,0.748661687,0.944769661491,0.835357039722
5,500,100,20,0.5,0.486882296828,0.792143563657,0.746004121577,0.948587426826,0.835183867789
5,500,100,20,0.75,0.48624919551,0.792673449202,0.748530704905,0.943560702469,0.834802443794
5,500,100,20,1,0.482101386144,0.79549950544,0.750621936465,0.946042249936,0.837038071456
5,1000,25,5,0.5,0.450767264558,0.8092412039,0.768041661205,0.940442860779,0.845541175097
5,1000,25,5,0.75,0.447756331598,0.809523809524,0.768383569093,0.940379231357,0.84572212135
5,1000,25,5,1,0.448536119234,0.808852621167,0.76801967446,0.939488419445,0.84514052071
5,1000,25,10,0.5,0.450880333191,0.808252084216,0.767604722923,0.938915754645,0.84465538006
5,1000,25,10,0.75,0.446483143926,0.812844425604,0.772085957529,0.940570119623,0.848030600185
5,1000,25,10,1,0.448425265463,0.809417832415,0.767467970297,0.942224484602,0.845910780722
5,1000,25,20,0.5,0.449971319096,0.809488483821,0.767543049192,0.942224484602,0.845954624622
5,1000,25,20,0.75,0.449980329565,0.808993923979,0.767702340316,0.940570119623,0.845388035731
5,1000,25,20,1,0.443766445901,0.811925957327,0.772029432786,0.938343089845,0.847094957693
5,1000,50,5,0.5,0.449027657861,0.809771089445,0.767736825021,0.942542631713,0.846199219515
5,1000,50,5,0.75,0.446361672234,0.811148791861,0.769274879393,0.942542631713,0.847137412826
5,1000,50,5,1,0.447664791448,0.809877066554,0.76954187209,0.938661236956,0.845725416544
5,1000,50,10,0.5,0.448377263132,0.811749328812,0.771553538061,0.938979384067,0.847061589552
5,1000,50,10,0.75,0.446861354171,0.810760209128,0.768615726281,0.943051667091,0.846941429987
5,1000,50,10,1,0.451816933508,0.806344496255,0.765678752986,0.938343089845,0.843259093253
5,1000,50,20,0.5,0.448297576228,0.809559135227,0.766881123273,0.944006108425,0.846263141892
5,1000,50,20,0.75,0.444424445572,0.813444962555,0.773068183226,0.939870195979,0.848345564455
5,1000,50,20,1,0.445083510453,0.812314540059,0.771966381575,0.939488419445,0.847522683599
5,1000,100,5,0.5,0.447207268138,0.81054825491,0.769230901685,0.941079155001,0.846520766434
5,1000,100,5,0.75,0.447128631086,0.811184117564,0.769340787145,0.942479002291,0.84714951316
5,1000,100,5,1,0.446093520122,0.812102585841,0.771758622753,0.939424790023,0.847365252694
5,1000,100,10,0.5,0.446313449676,0.812349865762,0.769974304424,0.944069737847,0.848177118031
5,1000,100,10,0.75,0.446526078886,0.811608026,0.770134417507,0.941842708068,0.847361597925
5,1000,100,10,1,0.448685684179,0.808004804296,0.767459275629,0.938597607534,0.844433830529
5,1000,100,20,0.5,0.449418724171,0.809877066554,0.769511585923,0.938724866378,0.845735404974
5,1000,100,20,0.75,0.450107578937,0.808711318355,0.768137464057,0.938852125223,0.844954831271
5,1000,100,20,1,0.447617491643,0.811784654515,0.771008509876,0.940251972512,0.847259742796
5,2000,25,5,0.5,0.418575659525,0.826232867034,0.788965115778,0.937897683889,0.85700718021
5,2000,25,5,0.75,0.411199445721,0.831602373887,0.794894611132,0.938979384067,0.860946699482
5,2000,25,5,1,0.413384776422,0.826621449767,0.789788882177,0.937197760244,0.857191020445
5,2000,25,10,0.5,0.414262742301,0.830507277095,0.792122420189,0.94190633749,0.860541835403
5,2000,25,10,0.75,0.416638111508,0.827575243747,0.789398751432,0.940315601934,0.8582684899
5,2000,25,10,1,0.41233626841,0.828988271867,0.792516746383,0.937388648511,0.858885692419
5,2000,25,20,0.5,0.414805472752,0.826515472658,0.78889434851,0.938724866378,0.857306978451
5,2000,25,20,0.75,0.417679847661,0.825702981489,0.790336242505,0.933761771443,0.856081976353
5,2000,25,20,1,0.414608633583,0.826338844143,0.78976085652,0.9364978366,0.856891146962
5,2000,50,5,0.5,0.412150937814,0.829412180302,0.79130554944,0.940888266735,0.859636907864
5,2000,50,5,0.75,0.413787360014,0.828952946164,0.792708072266,0.936943242555,0.858795896309
5,2000,50,5,1,0.414520435899,0.825985587113,0.789566201472,0.936052430644,0.856579378343
5,2000,50,10,0.5,0.415498465555,0.826409495549,0.787903997079,0.940506490201,0.857466473741
5,2000,50,10,0.75,0.418485932371,0.826409495549,0.78802305136,0.940251972512,0.857432975607
5,2000,50,10,1,0.414885572054,0.827575243747,0.789837707967,0.939424790023,0.858156149945
5,2000,50,20,0.5,0.414126849834,0.828705666243,0.790554189801,0.940697378468,0.859112154718
5,2000,50,20,0.75,0.413462348523,0.828034477886,0.791926187254,0.936306948333,0.858072958143
5,2000,50,20,1,0.413704534261,0.82831708351,0.79285566952,0.93509798931,0.858113900698
5,2000,100,5,0.5,0.417853390304,0.825243747351,0.788246710412,0.936943242555,0.856180295964
5,2000,100,5,0.75,0.417010234063,0.825879610004,0.788514091508,0.937961313311,0.856761714025
5,2000,100,5,1,0.413445470906,0.827469266638,0.789630924858,0.939552048867,0.85808927144
5,2000,100,10,0.5,0.417527572535,0.825879610004,0.787578008914,0.939870195979,0.857010793621
5,2000,100,10,0.75,0.415632205446,0.828175780698,0.789894865329,0.94076100789,0.858748912623
5,2000,100,10,1,0.413532565142,0.828387734916,0.791688177263,0.9376431662,0.858499788203
5,2000,100,20,0.5,0.415748821514,0.826727426876,0.788413220939,0.940251972512,0.857660131835
5,2000,100,20,0.75,0.415595543118,0.8270100325,0.790454639723,0.936752354289,0.857400595409
5,2000,100,20,1,0.412497921352,0.829235551787,0.791778356093,0.939488419445,0.859326282669
5,3000,25,5,0.5,0.400785189092,0.834322453017,0.798844156995,0.937706795622,0.86272115586
5,3000,25,5,0.75,0.401245446436,0.835523526918,0.800538763697,0.937325019089,0.863539877482
5,3000,25,5,1,0.391932895415,0.840186519712,0.804563645978,0.940633749046,0.867291128931
5,3000,25,10,0.5,0.405778169881,0.831178465451,0.795230425654,0.937261389667,0.860423599096
5,3000,25,10,0.75,0.399206945193,0.835452875512,0.801029012877,0.936179689488,0.863340177231
5,3000,25,10,1,0.39914569093,0.835346898403,0.800682949739,0.936625095444,0.863312270615
5,3000,25,20,0.5,0.403996965664,0.831425745372,0.79608186239,0.936179689488,0.860459599498
5,3000,25,20,0.75,0.397553037533,0.836689275117,0.802237650104,0.936815983711,0.86431405947
5,3000,25,20,1,0.398103086588,0.835806132542,0.800478017591,0.938088572156,0.863834288198
5,3000,50,5,0.5,0.397265824579,0.836194715275,0.800240184856,0.939488419445,0.864286533788
5,3000,50,5,0.75,0.40341915836,0.831143139748,0.797246818513,0.933189106643,0.859873981915
5,3000,50,5,1,0.394626192193,0.839550657058,0.805454353931,0.937452277933,0.8664458664
5,3000,50,10,0.5,0.40123827389,0.834852338562,0.799043421316,0.938597607534,0.863212088445
5,3000,50,10,0.75,0.395437105913,0.837501766285,0.802667531732,0.937961313311,0.865044561342
5,3000,50,10,1,0.401057637261,0.835064292779,0.800027274226,0.937261389667,0.863208241582
5,3000,50,20,0.5,0.400262604762,0.833933870284,0.797985330648,0.938470348689,0.862540698771
5,3000,50,20,0.75,0.398150151205,0.836618623711,0.801937197621,0.937197760244,0.864301720297
5,3000,50,20,1,0.402864281535,0.833368659036,0.799308438186,0.934588953932,0.861654887318
5,3000,100,5,0.5,0.403422390341,0.832096933729,0.797665241466,0.934716212777,0.860760270569
5,3000,100,5,0.75,0.396609275467,0.837395789176,0.804324945059,0.934461695088,0.86452047066
5,3000,100,5,1,0.398570787515,0.836477320899,0.802342092869,0.936116060066,0.864070720588
5,3000,100,10,0.5,0.39799239763,0.836901229334,0.802021589615,0.937706795622,0.864571200272
5,3000,100,10,0.75,0.396753089337,0.838596863078,0.804146358038,0.9376431662,0.865777209069
5,3000,100,10,1,0.401323632217,0.835346898403,0.800883747023,0.936179689488,0.863257367192
5,3000,100,20,0.5,0.402069397142,0.834922989968,0.79945487095,0.937961313311,0.863186115959
5,3000,100,20,0.75,0.397936586239,0.837254486364,0.802579765095,0.937452277933,0.864785051243
5,3000,100,20,1,0.400706258381,0.834817012859,0.800426949538,0.935797912955,0.862831748957
6,500,25,5,0.5,0.473319773095,0.799667938392,0.755926994232,0.943942479002,0.839532336013
6,500,25,5,0.75,0.474291530236,0.797583721916,0.75342521328,0.944515143802,0.838215262461
6,500,25,5,1,0.475314851214,0.796311996609,0.751874800608,0.944960549758,0.837429213271
6,500,25,10,0.5,0.473971084775,0.800268475343,0.756245404731,0.944769661491,0.840055579279
6,500,25,10,0.75,0.473454625351,0.799667938392,0.754768946635,0.946805803003,0.839944797661
6,500,25,10,1,0.476316318526,0.794898968489,0.753207072124,0.937897683889,0.835458142917
6,500,25,20,0.5,0.474592370634,0.798678818708,0.7538165331,0.946487655892,0.839231127164
6,500,25,20,0.75,0.471898854287,0.801434223541,0.758001282172,0.943624331891,0.840684636279
6,500,25,20,1,0.475246008396,0.796311996609,0.753387806718,0.941206413846,0.8368807597
6,500,50,5,0.5,0.476653639288,0.796417973718,0.752050960937,0.944833290914,0.837489133901
6,500,50,5,0.75,0.476597226647,0.794792991381,0.750245876208,0.944960549758,0.836419287213
6,500,50,5,1,0.474243005501,0.798078281758,0.755682378814,0.940315601934,0.837945610718
6,500,50,10,0.5,0.474365727361,0.797301116292,0.75426573966,0.941715449224,0.83762968439
6,500,50,10,0.75,0.474970906583,0.798325561679,0.753946549929,0.945278696869,0.838831791742
6,500,50,10,1,0.476293594154,0.794757665678,0.753658601809,0.936370577755,0.835129620539
6,500,50,20,0.5,0.473402382729,0.799032075738,0.755739221367,0.94273351998,0.838933552461
6,500,50,20,0.75,0.474301992628,0.797795676134,0.753731584347,0.944324255536,0.838324121878
6,500,50,20,1,0.473534809396,0.798396213085,0.755627040636,0.941397302112,0.838325985742
6,500,100,5,0.5,0.478591127268,0.794404408648,0.751634399154,0.940506490201,0.835519799338
6,500,100,5,0.75,0.473388895746,0.798042956055,0.754632319639,0.942797149402,0.838281854837
6,500,100,5,1,0.472234941467,0.80023314964,0.757136762825,0.942542631713,0.83972057732
6,500,100,10,0.5,0.473839948698,0.799314681362,0.75570671545,0.943560702469,0.839245400964
6,500,100,10,0.75,0.47147775022,0.798431538788,0.754544426491,0.944069737847,0.838725922351
6,500,100,10,1,0.474635380666,0.796523950827,0.753831495536,0.940824637312,0.836982083381
6,500,100,20,0.5,0.476468821218,0.796665253639,0.752416751602,0.944578773225,0.837614033416
6,500,100,20,0.75,0.474626237119,0.797053836371,0.753859547062,0.942160855179,0.837542030199
6,500,100,20,1,0.472934874095,0.799208704253,0.756427206233,0.941524560957,0.838881299601
6,1000,25,5,0.5,0.438123649682,0.816059064575,0.776370406515,0.939233901756,0.850069425656
6,1000,25,5,0.75,0.436180400439,0.81764872121,0.779207062408,0.9370705014,0.850873812244
6,1000,25,5,1,0.437341550184,0.816624275823,0.776599270043,0.94018834309,0.850593148667
6,1000,25,10,0.5,0.43665206415,0.817401441289,0.777606360382,0.939933825401,0.851095243049
6,1000,25,10,0.75,0.440855055569,0.812985728416,0.773525431348,0.937706795622,0.84773320431
6,1000,25,10,1,0.435002171842,0.818355235269,0.779242699252,0.9387884958,0.851603530425
6,1000,25,20,0.5,0.438124215301,0.815387876219,0.775475319839,0.939488419445,0.849636081029
6,1000,25,20,0.75,0.434205754926,0.818673166596,0.780322364355,0.937261389667,0.851614353622
6,1000,25,20,1,0.434261841972,0.820722057369,0.782088558078,0.938661236956,0.853244587013
6,1000,50,5,0.5,0.44021957505,0.81492864208,0.775438121899,0.938406719267,0.849173130287
6,1000,50,5,0.75,0.435294055267,0.817966652536,0.777090608304,0.942479002291,0.851829303195
6,1000,50,5,1,0.435412846267,0.816871555744,0.777739065697,0.938343089845,0.850516812301
6,1000,50,10,0.5,0.439340525671,0.815917761763,0.776585920193,0.938470348689,0.849870960331
6,1000,50,10,0.75,0.437262118436,0.816624275823,0.777763813148,0.9376431662,0.850244008322
6,1000,50,10,1,0.43513582074,0.81824925816,0.779727593951,0.937515907356,0.851361911909
6,1000,50,20,0.5,0.435454426243,0.818920446517,0.779759686326,0.939106642912,0.852042904094
6,1000,50,20,0.75,0.436651267468,0.816730252932,0.775994006576,0.941779078646,0.85088251509
6,1000,50,20,1,0.436164547418,0.816518298714,0.777955281334,0.936943242555,0.850076613661
6,1000,100,5,0.5,0.439085043528,0.814893316377,0.775042317042,0.939170272334,0.849248000816
6,1000,100,5,0.75,0.43521888868,0.818107955348,0.778759513024,0.939233901756,0.851493375013
6,1000,100,5,1,0.435707896497,0.816624275823,0.776614038898,0.940124713668,0.850581674201
6,1000,100,10,0.5,0.438943816534,0.815988413169,0.775644754525,0.940633749046,0.850208610192
6,1000,100,10,0.75,0.437616306718,0.81528189911,0.775739084041,0.938661236956,0.849451578487
6,1000,100,10,1,0.436535846494,0.81694220715,0.777813670994,0.938343089845,0.850560012182
6,1000,100,20,0.5,0.437480923264,0.815988413169,0.776731172334,0.938279460422,0.84989423151
6,1000,100,20,0.75,0.440398599197,0.813444962555,0.773383845731,0.939170272334,0.848252259233
6,1000,100,20,1,0.43773074718,0.81658895012,0.777802505715,0.937452277933,0.850193052379
6,2000,25,5,0.5,0.405922106958,0.83400452169,0.797655310868,0.939297531178,0.862695921772
6,2000,25,5,0.75,0.403463379784,0.833686590363,0.798272768106,0.937325019089,0.862209430046
6,2000,25,5,1,0.403999145288,0.832944750601,0.795664063952,0.940697378468,0.862117108803
6,2000,25,10,0.5,0.404444893464,0.834605058641,0.798549731767,0.939043013489,0.863104485398
6,2000,25,10,0.75,0.405216829276,0.834534407235,0.798489903195,0.938915754645,0.863021378218
6,2000,25,10,1,0.405590515455,0.831920305214,0.797663261948,0.934270806821,0.860566402633
6,2000,25,20,0.5,0.406917083977,0.833792567472,0.798952573095,0.936243318911,0.862161813118
6,2000,25,20,0.75,0.406327821549,0.833509961848,0.798073643642,0.937261389667,0.862084840772
6,2000,25,20,1,0.408695120445,0.829518157411,0.795177555217,0.93337999491,0.85874580942
6,2000,50,5,0.5,0.406159755348,0.832450190759,0.797660783633,0.935543395266,0.861109597895
6,2000,50,5,0.75,0.405586719487,0.830966511234,0.792987184396,0.941270043268,0.860787707898
6,2000,50,5,1,0.406563678188,0.830931185531,0.795256130972,0.936625095444,0.860168596138
6,2000,50,10,0.5,0.406936517082,0.832450190759,0.795835344186,0.939170272334,0.86157713961
6,2000,50,10,0.75,0.400414033173,0.834605058641,0.79808201871,0.939933825401,0.863210199342
6,2000,50,10,1,0.404639458258,0.832980076304,0.797537581367,0.9370705014,0.861686198939
6,2000,50,20,0.5,0.405261215855,0.833509961848,0.797497063891,0.938470348689,0.862246532064
6,2000,50,20,0.75,0.405325419503,0.834322453017,0.799270503168,0.936879613133,0.862619479511
6,2000,50,20,1,0.408346014669,0.830295322877,0.797075951452,0.931471112242,0.859047391177
6,2000,100,5,0.5,0.406914802866,0.832591493571,0.795870100541,0.939488419445,0.861727347386
6,2000,100,5,0.75,0.407387100373,0.831849653808,0.796559711478,0.936243318911,0.86076914533
6,2000,100,5,1,0.405740568349,0.831849653808,0.79582295399,0.937706795622,0.860957460926
6,2000,100,10,0.5,0.409514840107,0.828917620461,0.795265766271,0.931725629931,0.858100086011
6,2000,100,10,0.75,0.406405934596,0.832803447789,0.795441775573,0.940824637312,0.862036060461
6,2000,100,10,1,0.407108336611,0.831319768263,0.794718775693,0.938661236956,0.860705792178
6,2000,100,20,0.5,0.409741719932,0.828882294758,0.794289048342,0.933570883176,0.858315257477
